user_id,num_people,num_children,bedrooms,has_ac,has_geyser,has_iron,has_washing_machine,has_dishwasher,has_induction,has_microwave,has_kettle,has_vacuum,has_room_heater,home_area_sqft,has_pool,has_garden,vacation_month,vacation_days,climate,city,electricity_provider,electricity_consumption_kwh
12170,2,0,1,0,0,1,1,0,0,1,0,0,0,411,0,0,May,22,Moderate,Mumbai,MSEDCL,64.14
12171,1,0,2,0,1,0,1,0,0,1,1,0,0,1041,0,0,Nov,2,Moderate,Bangalore,BESCOM,351.01
12172,6,4,5,1,0,1,1,1,1,1,1,1,0,2374,0,1,May,11,Hot,Kolkata,CESC,596.47
12173,3,2,3,1,0,1,0,0,1,1,1,0,0,1338,0,0,Oct,22,Hot,Kolkata,CESC,169.39
12174,3,2,2,1,0,0,0,0,0,1,0,0,0,896,0,0,Aug,0,Hot,Chennai,TANGEDCO,471.77
12175,4,2,1,1,0,1,0,0,0,0,1,0,0,546,0,0,Jul,0,Moderate,Mumbai,MSEDCL,379.46
12176,2,0,3,1,0,1,1,0,0,0,1,0,1,1381,0,1,Dec,8,Hot,Chennai,TANGEDCO,625.42
12177,3,1,3,0,0,1,1,0,0,0,0,0,0,1256,0,0,Jun,19,Moderate,Mumbai,MSEDCL,87.62
12178,4,0,2,0,0,1,1,1,0,0,0,0,0,841,0,0,Aug,0,Moderate,Bangalore,BESCOM,280.33
12179,8,1,5,1,1,1,1,0,0,1,1,0,0,2353,0,0,Oct,18,Moderate,Bangalore,BESCOM,307.97
12180,4,1,1,0,0,0,0,0,1,0,0,0,0,598,0,0,Jan,0,Hot,Delhi,BSES Yamuna,227.43
12181,3,0,2,1,0,0,1,0,0,1,1,0,0,830,0,0,Dec,20,Moderate,Mumbai,MSEDCL,173.6
12182,7,1,5,1,1,1,1,1,1,0,1,1,0,2179,0,0,May,12,Moderate,Mumbai,MSEDCL,477.11
12183,4,2,2,0,0,0,0,1,0,0,1,0,1,801,0,0,Aug,6,Hot,Kolkata,CESC,389.61
12184,5,4,2,0,0,1,0,0,1,0,0,0,0,1087,0,0,Dec,24,Moderate,Mumbai,MSEDCL,60.0
12185,6,5,3,1,1,0,1,0,0,1,0,0,0,1337,0,0,Sep,0,Moderate,Bangalore,BESCOM,557.43
12186,6,5,4,0,0,1,1,0,0,1,1,0,0,1704,0,0,Apr,9,Hot,Chennai,TANGEDCO,305.66
12187,1,0,1,1,0,1,1,0,0,0,0,0,0,791,0,0,May,10,Hot,Chennai,TANGEDCO,306.02
12188,7,3,5,1,1,1,1,1,1,1,0,0,0,2217,1,0,May,16,Moderate,Bangalore,BESCOM,495.71
12189,3,2,3,1,1,1,0,0,0,0,0,1,0,1421,0,0,Jun,19,Moderate,Bangalore,BESCOM,167.62
12190,4,3,2,0,0,1,0,1,0,0,0,0,0,1130,0,0,Jun,14,Moderate,Bangalore,BESCOM,129.26
12191,2,1,3,0,1,0,1,0,0,1,1,0,0,1304,0,0,Sep,9,Moderate,Mumbai,MSEDCL,271.5
12192,5,1,2,1,0,0,1,0,0,0,0,0,0,926,0,0,Oct,10,Hot,Chennai,TANGEDCO,352.58
12193,5,4,2,0,0,1,0,0,1,1,0,1,0,1064,0,0,Feb,0,Moderate,Bangalore,BESCOM,309.19
12194,4,0,3,0,1,1,1,1,1,1,0,0,0,1399,0,0,May,10,Hot,Delhi,BSES Yamuna,465.42
12195,6,1,5,1,1,1,1,0,1,1,1,1,0,2251,0,1,May,9,Hot,Kolkata,CESC,718.04
12196,1,0,1,0,0,0,0,0,0,0,0,0,0,414,0,0,Jan,0,Hot,Delhi,BSES Yamuna,112.69
12197,5,1,2,0,1,1,0,0,0,0,0,0,0,1025,0,0,May,18,Hot,Delhi,BSES Yamuna,163.7
12198,5,4,2,1,0,1,1,1,0,0,1,0,0,1152,0,0,May,6,Hot,Chennai,TANGEDCO,553.29
12199,3,0,2,0,0,0,1,0,0,0,1,1,0,904,0,0,Jun,24,Hot,Delhi,BSES Yamuna,61.56
12200,3,0,2,1,0,0,1,0,1,0,0,0,0,1032,0,0,Mar,0,Moderate,Mumbai,MSEDCL,413.37
12201,4,3,1,1,1,1,0,1,1,0,1,1,0,718,0,0,May,14,Hot,Chennai,TANGEDCO,441.67
12202,6,1,3,0,0,1,1,0,1,1,0,0,0,1418,0,0,Jun,9,Hot,Kolkata,CESC,361.29
12203,5,2,2,0,1,1,0,0,0,0,1,0,0,1076,0,0,Oct,15,Hot,Delhi,BSES Yamuna,186.67
12204,4,1,2,0,1,1,0,0,0,1,0,0,0,1060,0,0,Sep,0,Hot,Kolkata,CESC,462.64
12205,7,1,4,1,0,1,1,0,1,0,1,1,0,1980,0,0,May,13,Moderate,Bangalore,BESCOM,325.83
12206,3,2,4,1,1,1,1,0,0,1,1,0,0,1940,0,1,May,9,Hot,Chennai,TANGEDCO,582.99
12207,3,2,2,0,0,1,1,0,0,0,0,0,0,1168,0,0,Jan,0,Moderate,Mumbai,MSEDCL,198.89
12208,3,0,2,0,1,0,0,0,0,0,0,1,0,1135,0,0,Feb,4,Hot,Chennai,TANGEDCO,332.87
12209,4,1,3,1,1,1,1,1,0,1,1,1,0,1389,0,0,Oct,23,Moderate,Mumbai,MSEDCL,169.8
12210,2,0,2,0,0,1,0,1,0,1,0,0,0,1171,0,0,Oct,7,Hot,Chennai,TANGEDCO,284.91
12211,1,0,2,0,0,1,1,0,1,0,0,0,0,997,1,0,Jan,0,Moderate,Bangalore,BESCOM,483.54
12212,2,1,3,1,0,0,1,0,0,1,1,1,0,1552,0,0,Oct,14,Hot,Chennai,TANGEDCO,349.23
12213,4,2,1,0,0,0,0,0,0,1,0,0,0,676,0,0,Jun,24,Hot,Kolkata,CESC,60.0
12214,2,0,1,0,0,0,1,0,0,0,1,1,0,735,0,0,Oct,21,Hot,Chennai,TANGEDCO,67.04
12215,1,0,1,0,0,0,0,0,0,0,0,0,0,438,0,0,Jun,6,Moderate,Bangalore,BESCOM,71.88
12216,1,0,2,1,0,1,0,0,1,1,0,0,0,961,0,0,Apr,0,Moderate,Mumbai,MSEDCL,387.59
12217,2,0,1,0,1,0,0,0,0,0,0,0,0,520,0,0,May,23,Hot,Chennai,TANGEDCO,72.24
12218,6,3,6,1,1,0,1,1,1,1,1,1,0,2779,0,0,May,11,Moderate,Mumbai,MSEDCL,513.54
12219,1,0,2,0,0,1,0,0,0,0,0,0,0,1198,0,0,Sep,0,Hot,Chennai,TANGEDCO,226.34
12220,4,2,1,0,0,0,0,0,1,0,0,0,0,661,0,0,Oct,16,Hot,Kolkata,CESC,101.91
12221,4,0,2,0,1,1,0,0,1,0,0,1,0,1015,0,0,Aug,0,Moderate,Bangalore,BESCOM,332.82
12222,5,1,5,1,1,1,0,0,0,1,1,0,0,2311,0,0,May,8,Hot,Delhi,BSES Yamuna,594.93
12223,4,0,3,1,1,1,1,0,1,1,1,0,0,1248,0,0,Jul,0,Hot,Kolkata,CESC,855.95
12224,2,0,2,1,1,0,0,1,0,0,1,0,0,891,0,0,May,16,Moderate,Mumbai,MSEDCL,202.26
12225,7,5,4,1,0,1,0,1,1,1,1,1,0,1728,0,0,Dec,10,Hot,Kolkata,CESC,540.24
12226,1,0,2,0,0,1,0,0,1,0,0,0,1,1120,0,0,Apr,7,Cold,Delhi,BSES Yamuna,304.17
12227,5,1,2,1,0,0,0,0,0,0,0,0,0,827,0,0,Aug,0,Moderate,Mumbai,MSEDCL,344.51
12228,4,0,2,0,1,1,1,0,0,1,0,0,0,1155,0,0,Apr,0,Hot,Delhi,BSES Yamuna,551.08
12229,3,2,2,1,1,1,0,0,1,0,1,0,0,947,0,0,May,13,Moderate,Mumbai,MSEDCL,301.98
12230,1,0,2,0,1,0,1,1,0,0,1,1,0,1127,0,0,Aug,9,Moderate,Mumbai,MSEDCL,308.84
12231,3,0,3,1,0,1,1,0,0,1,1,0,0,1264,0,0,Aug,6,Moderate,Bangalore,BESCOM,375.32
12232,3,2,2,1,0,0,1,0,1,1,0,0,0,1017,0,0,Mar,7,Hot,Kolkata,CESC,445.18
12233,3,1,3,1,0,1,1,1,1,1,1,0,1,1250,0,0,Jul,2,Hot,Chennai,TANGEDCO,879.56
12234,4,3,1,0,1,1,0,0,0,0,1,0,1,704,0,0,Apr,6,Hot,Chennai,TANGEDCO,463.33
12235,1,0,2,0,1,0,0,0,0,0,0,0,0,873,0,0,Dec,18,Moderate,Bangalore,BESCOM,108.73
12236,4,1,2,0,0,0,1,0,0,0,1,0,0,998,0,0,Jun,6,Hot,Delhi,BSES Yamuna,221.21
12237,7,0,5,1,1,1,1,0,1,1,1,0,0,2191,0,1,Jan,6,Hot,Chennai,TANGEDCO,840.76
12238,4,3,2,0,0,1,0,0,0,0,1,0,0,988,0,0,Apr,0,Hot,Kolkata,CESC,289.18
12239,5,1,3,0,0,0,0,0,0,0,0,0,0,1211,0,0,Apr,5,Hot,Kolkata,CESC,207.29
12240,2,0,2,1,0,0,1,0,1,1,0,0,0,1038,0,1,Apr,0,Moderate,Mumbai,MSEDCL,482.86
12241,3,2,1,1,0,1,1,1,1,1,0,0,0,759,0,0,Jun,15,Moderate,Bangalore,BESCOM,273.7
12242,1,0,1,0,0,0,0,0,0,0,0,0,0,480,0,0,Apr,0,Hot,Kolkata,CESC,101.71
12243,2,0,2,1,0,1,1,0,0,0,1,0,0,1182,0,0,May,9,Hot,Delhi,BSES Yamuna,388.84
12244,3,2,2,0,0,0,0,0,1,1,0,1,0,1069,0,1,Apr,9,Hot,Chennai,TANGEDCO,251.46
12245,4,3,2,0,0,0,0,0,0,1,1,0,0,1089,0,0,Jul,0,Hot,Chennai,TANGEDCO,302.58
12246,4,2,3,0,1,1,1,1,1,0,0,1,0,1247,0,0,Jun,13,Cold,Delhi,BSES Yamuna,312.51
12247,2,0,1,1,0,0,1,0,0,0,0,0,0,716,0,0,Jun,22,Hot,Kolkata,CESC,115.99
12248,3,1,3,1,1,1,1,0,1,0,0,1,0,1408,0,0,Dec,21,Hot,Chennai,TANGEDCO,237.99
12249,4,3,2,1,0,1,0,1,0,1,0,0,0,834,0,0,May,24,Hot,Delhi,BSES Yamuna,118.27
12250,3,1,3,1,0,1,0,0,1,0,0,0,0,1318,0,0,Apr,0,Hot,Kolkata,CESC,550.49
12251,5,1,3,0,0,0,1,0,1,0,0,0,0,1264,0,0,Dec,20,Hot,Kolkata,CESC,132.19
12252,2,0,2,1,1,0,0,0,0,0,0,0,0,1114,0,0,Feb,0,Hot,Chennai,TANGEDCO,537.07
12253,1,0,2,0,1,0,1,0,0,1,1,0,0,1041,0,0,Oct,17,Moderate,Bangalore,BESCOM,144.78
12254,6,0,3,1,0,1,1,1,0,0,1,0,0,1235,0,0,Apr,2,Hot,Chennai,TANGEDCO,644.82
12255,7,2,4,1,0,1,1,0,1,1,0,1,0,1851,0,0,Jul,4,Hot,Chennai,TANGEDCO,708.22
12256,4,1,2,0,0,0,0,0,0,0,0,0,0,1042,0,0,May,18,Hot,Delhi,BSES Yamuna,93.28
12257,1,0,1,0,0,0,0,0,0,0,0,0,0,441,0,0,Oct,14,Cold,Delhi,BSES Yamuna,60.0
12258,5,3,4,1,0,1,1,0,0,1,0,1,0,1668,0,0,Aug,0,Hot,Delhi,BSES Yamuna,716.66
12259,1,0,2,0,0,0,1,0,0,0,1,1,0,906,0,0,Apr,0,Moderate,Mumbai,MSEDCL,182.17
12260,5,2,3,0,0,1,0,0,1,1,1,0,0,1238,0,0,Jul,2,Hot,Delhi,BSES Yamuna,392.13
12261,1,0,2,0,0,0,0,0,1,0,0,0,0,868,0,1,Apr,9,Moderate,Bangalore,BESCOM,130.45
12262,3,2,1,0,0,0,1,1,0,0,0,0,0,579,0,0,Apr,0,Moderate,Bangalore,BESCOM,202.87
12263,5,4,3,1,1,1,0,0,1,1,1,0,0,1211,0,0,Feb,0,Hot,Chennai,TANGEDCO,824.78
12264,6,2,3,1,1,1,1,0,0,1,0,0,0,1538,0,0,Mar,0,Hot,Delhi,BSES Yamuna,819.54
12265,1,0,2,0,1,0,1,0,0,1,0,0,0,1003,0,0,Aug,9,Moderate,Bangalore,BESCOM,226.39
12266,5,4,2,1,0,0,0,1,0,0,0,0,0,835,0,0,Dec,15,Moderate,Bangalore,BESCOM,185.25
12267,6,1,3,0,0,0,0,0,1,0,0,0,0,1325,0,0,Jul,0,Hot,Delhi,BSES Yamuna,338.59
12268,3,2,3,1,1,1,1,0,0,1,1,0,0,1262,0,0,Aug,0,Moderate,Bangalore,BESCOM,600.44
12269,3,0,1,0,0,1,1,0,0,1,0,0,0,731,0,0,Sep,0,Moderate,Mumbai,MSEDCL,235.07
12270,2,1,3,0,1,1,1,0,1,1,0,0,0,1281,0,0,Oct,12,Hot,Delhi,BSES Yamuna,318.83
12271,6,2,3,1,0,1,1,0,1,1,0,0,0,1506,0,0,May,18,Hot,Kolkata,CESC,286.32
12272,6,0,3,0,1,1,1,0,0,1,1,1,0,1498,0,0,Jun,18,Moderate,Mumbai,MSEDCL,186.17
12273,4,0,3,0,1,1,1,0,1,1,0,0,1,1233,0,0,Apr,6,Cold,Delhi,BSES Yamuna,529.49
12274,5,2,2,0,0,1,1,0,0,1,0,0,0,1039,0,0,Jun,8,Moderate,Bangalore,BESCOM,231.62
12275,6,2,3,1,0,1,1,0,0,1,0,1,0,1296,0,0,Apr,0,Hot,Chennai,TANGEDCO,675.56
12276,6,0,3,1,1,0,1,0,0,0,1,0,0,1248,0,0,Feb,0,Moderate,Bangalore,BESCOM,573.26
12277,1,0,1,0,0,0,0,0,0,0,0,0,1,545,0,0,Feb,0,Moderate,Bangalore,BESCOM,231.49
12278,2,1,2,0,0,0,1,0,0,0,0,0,0,924,0,0,Dec,7,Hot,Delhi,BSES Yamuna,193.99
12279,2,1,2,0,1,1,1,0,0,0,1,0,0,988,0,0,Jan,3,Moderate,Bangalore,BESCOM,304.4
12280,5,2,3,1,0,1,1,0,1,1,0,0,0,1256,0,0,Jul,0,Hot,Kolkata,CESC,684.46
12281,1,0,2,1,1,1,1,0,0,1,1,0,0,1148,0,0,Oct,11,Moderate,Mumbai,MSEDCL,363.28
12282,4,3,3,1,0,0,1,0,1,0,0,1,0,1308,0,0,May,6,Moderate,Mumbai,MSEDCL,360.45
12283,6,0,4,1,1,0,1,0,0,1,1,1,1,1604,0,0,Aug,6,Cold,Delhi,BSES Yamuna,707.23
12284,3,0,3,1,0,1,1,0,0,0,0,0,0,1223,0,1,May,22,Hot,Kolkata,CESC,143.51
12285,5,1,5,1,0,1,1,0,1,1,1,0,1,2220,1,0,Jun,21,Hot,Kolkata,CESC,418.99
12286,5,0,5,1,1,1,1,1,0,0,1,1,1,2314,0,0,Nov,0,Moderate,Mumbai,MSEDCL,856.88
12287,4,1,1,1,1,1,1,0,0,0,1,0,1,693,1,0,Jan,0,Hot,Chennai,TANGEDCO,1220.2
12288,3,1,3,1,1,1,0,0,0,0,1,1,0,1209,0,0,May,23,Moderate,Mumbai,MSEDCL,116.53
12289,4,2,2,1,0,0,1,0,0,1,0,1,1,964,0,0,Mar,0,Hot,Delhi,BSES Yamuna,773.67
12290,4,1,4,1,0,1,1,0,0,1,0,1,0,1814,0,0,May,9,Hot,Kolkata,CESC,472.1
12291,5,3,2,0,0,1,1,0,0,0,0,0,0,925,0,0,Sep,0,Moderate,Bangalore,BESCOM,231.42
12292,8,5,6,1,1,1,1,0,0,1,1,0,1,2666,1,0,Dec,19,Moderate,Mumbai,MSEDCL,415.72
12293,6,4,3,1,0,1,1,0,1,0,1,0,0,1479,0,0,Apr,6,Moderate,Mumbai,MSEDCL,438.13
12294,2,0,3,0,0,0,1,0,1,1,1,0,1,1287,0,0,Jan,5,Cold,Delhi,BSES Yamuna,430.57
12295,4,3,1,0,0,1,0,0,0,0,0,0,0,513,0,0,Mar,7,Hot,Kolkata,CESC,154.33
12296,2,0,2,1,1,1,0,0,1,0,0,0,0,820,0,0,Dec,11,Hot,Kolkata,CESC,381.94
12297,2,0,3,1,1,0,1,0,0,1,1,0,0,1347,0,0,May,6,Moderate,Mumbai,MSEDCL,448.57
12298,4,3,1,0,1,1,0,0,0,0,0,0,0,644,0,0,May,17,Hot,Kolkata,CESC,152.66
12299,3,0,4,1,0,1,1,0,0,1,1,1,0,1865,0,1,Aug,0,Hot,Kolkata,CESC,738.62
12300,2,1,1,0,0,1,0,1,0,0,0,0,0,616,0,0,Mar,8,Moderate,Mumbai,MSEDCL,130.19
12301,5,2,3,1,1,1,1,0,0,1,0,0,0,1439,0,0,May,19,Hot,Chennai,TANGEDCO,279.72
12302,4,2,2,1,0,0,1,0,0,1,1,0,0,1198,0,0,Mar,0,Hot,Delhi,BSES Yamuna,612.54
12303,6,1,3,1,0,1,1,0,0,1,1,0,0,1431,0,0,Dec,21,Hot,Delhi,BSES Yamuna,177.81
12304,5,0,3,0,1,0,1,0,1,0,0,1,0,1431,0,0,May,18,Moderate,Mumbai,MSEDCL,161.48
12305,4,1,2,1,0,1,1,0,0,0,1,1,0,1041,0,1,May,9,Hot,Chennai,TANGEDCO,454.74
12306,1,0,1,0,0,0,0,0,0,0,0,1,0,589,0,0,Jun,5,Moderate,Mumbai,MSEDCL,60.0
12307,3,1,1,1,0,1,1,0,1,0,0,0,0,789,0,0,Jan,4,Hot,Kolkata,CESC,470.84
12308,5,1,3,1,1,1,0,1,0,0,1,0,0,1428,0,0,Jul,0,Moderate,Bangalore,BESCOM,607.55
12309,4,3,3,1,0,1,1,0,1,0,1,0,1,1265,0,0,May,7,Hot,Kolkata,CESC,643.15
12310,6,4,3,0,0,1,1,0,1,1,0,1,0,1577,0,0,Apr,0,Moderate,Mumbai,MSEDCL,388.41
12311,6,5,3,1,1,1,1,1,0,0,1,1,0,1587,0,0,May,23,Hot,Delhi,BSES Yamuna,203.91
12312,4,2,2,0,0,0,0,0,0,0,0,0,0,1078,0,0,Dec,17,Hot,Chennai,TANGEDCO,112.48
12313,1,0,2,0,0,0,1,0,0,1,0,0,1,1068,0,0,Oct,5,Cold,Delhi,BSES Yamuna,339.21
12314,2,1,1,0,1,0,1,0,0,1,0,1,0,608,0,0,Dec,9,Moderate,Bangalore,BESCOM,228.72
12315,5,4,2,0,0,1,0,0,0,0,0,0,0,815,0,0,Nov,6,Hot,Chennai,TANGEDCO,188.91
12316,8,4,5,1,0,1,1,0,1,1,1,1,0,2296,1,1,Oct,11,Hot,Kolkata,CESC,820.91
12317,5,0,4,1,0,1,1,0,1,1,1,0,0,1819,0,0,May,15,Moderate,Mumbai,MSEDCL,307.14
12318,4,3,2,0,0,1,0,0,1,1,0,0,0,1056,0,0,Aug,9,Moderate,Mumbai,MSEDCL,228.4
12319,6,2,3,1,0,0,1,0,0,1,0,1,0,1566,0,0,May,22,Hot,Delhi,BSES Yamuna,142.64
12320,7,4,4,1,1,1,1,0,1,1,0,1,0,1867,0,1,May,22,Hot,Delhi,BSES Yamuna,247.0
12321,5,2,2,0,0,0,0,0,0,0,0,1,0,1028,0,1,Oct,14,Hot,Chennai,TANGEDCO,155.71
12322,1,0,1,0,0,0,0,0,0,0,1,0,1,518,0,0,Apr,0,Moderate,Bangalore,BESCOM,267.43
12323,4,1,1,1,0,0,0,0,0,0,0,0,0,577,0,0,May,21,Moderate,Bangalore,BESCOM,101.69
12324,2,1,3,0,1,1,1,1,0,1,0,0,0,1219,0,0,Nov,0,Moderate,Mumbai,MSEDCL,429.08
12325,5,4,5,1,0,1,1,1,0,1,1,0,0,2035,0,0,Jul,0,Hot,Chennai,TANGEDCO,799.63
12326,4,2,3,1,0,1,1,0,0,1,0,0,0,1534,0,0,Feb,0,Hot,Chennai,TANGEDCO,619.42
12327,3,1,1,0,0,0,0,0,0,0,0,0,0,507,0,0,Mar,0,Hot,Chennai,TANGEDCO,173.12
12328,1,0,2,1,0,0,1,1,0,0,0,0,0,988,0,0,Jun,17,Hot,Kolkata,CESC,232.93
12329,4,0,3,0,0,1,0,0,1,1,1,0,0,1377,0,0,Sep,0,Moderate,Bangalore,BESCOM,304.42
12330,7,1,4,1,0,1,0,0,1,1,1,1,0,1695,0,0,Sep,3,Hot,Kolkata,CESC,677.59
12331,4,2,3,0,0,1,1,0,1,0,0,0,0,1514,0,0,May,13,Moderate,Mumbai,MSEDCL,173.22
12332,5,2,3,1,0,1,0,0,1,1,1,0,0,1219,0,0,May,21,Hot,Kolkata,CESC,181.92
12333,4,2,1,0,0,0,1,0,0,0,0,0,0,563,0,0,Sep,0,Moderate,Bangalore,BESCOM,169.37
12334,4,0,4,1,0,1,1,0,1,1,1,0,0,1981,0,0,Nov,0,Moderate,Bangalore,BESCOM,572.28
12335,3,1,3,1,0,1,0,0,0,0,1,0,0,1296,0,1,May,9,Hot,Kolkata,CESC,409.4
12336,3,1,2,0,0,0,0,0,1,0,0,0,0,942,0,0,Mar,3,Moderate,Mumbai,MSEDCL,181.69
12337,2,1,3,1,0,0,1,0,0,0,1,0,0,1261,0,1,Jun,5,Hot,Delhi,BSES Yamuna,462.62
12338,1,0,2,1,0,1,0,0,0,1,0,0,1,1041,0,0,Feb,0,Moderate,Mumbai,MSEDCL,493.98
12339,1,0,1,0,0,1,0,0,1,0,0,0,0,637,0,0,Jun,8,Hot,Kolkata,CESC,177.43
12340,1,0,2,0,1,1,0,0,0,0,0,1,0,930,0,1,Apr,0,Hot,Delhi,BSES Yamuna,388.53
12341,2,0,2,0,1,1,1,0,0,1,0,0,0,892,0,0,Jun,19,Moderate,Bangalore,BESCOM,132.21
12342,1,0,2,0,0,0,1,0,0,1,0,0,0,890,0,0,Jun,19,Hot,Kolkata,CESC,121.51
12343,5,3,2,1,0,0,0,0,0,0,0,1,1,932,0,0,May,23,Hot,Kolkata,CESC,177.01
12344,5,4,3,1,0,0,1,0,1,1,1,1,0,1322,0,0,Oct,6,Moderate,Mumbai,MSEDCL,456.44
12345,1,0,2,0,0,1,0,0,0,1,0,1,0,1141,0,0,May,12,Hot,Chennai,TANGEDCO,153.44
12346,1,0,2,0,1,0,1,1,0,0,0,0,0,917,0,0,Apr,0,Moderate,Bangalore,BESCOM,326.6
12347,2,1,1,0,1,1,0,0,0,0,0,1,0,597,0,0,May,12,Moderate,Bangalore,BESCOM,168.16
12348,4,1,3,1,0,1,1,0,0,1,1,0,0,1481,0,0,Dec,11,Moderate,Mumbai,MSEDCL,321.13
12349,4,2,2,1,1,1,1,0,1,0,1,0,0,1173,0,0,Oct,23,Hot,Delhi,BSES Yamuna,191.69
12350,3,1,2,1,0,0,1,1,0,0,0,0,0,800,0,0,May,18,Hot,Kolkata,CESC,199.73
12351,7,3,4,0,1,1,1,0,0,1,1,0,0,1810,0,0,Apr,0,Moderate,Bangalore,BESCOM,519.16
12352,6,5,3,1,0,1,1,0,1,0,1,0,0,1462,0,0,May,12,Hot,Chennai,TANGEDCO,431.82
12353,5,2,4,1,1,1,1,0,1,1,1,0,0,1931,0,1,Jul,0,Moderate,Bangalore,BESCOM,748.26
12354,2,0,2,1,0,0,0,1,0,0,0,0,0,1011,0,0,Nov,0,Hot,Chennai,TANGEDCO,456.03
12355,2,1,1,0,0,1,0,0,0,1,0,0,0,486,0,0,Jun,24,Moderate,Bangalore,BESCOM,60.0
12356,3,2,3,1,0,1,1,0,0,1,1,0,0,1352,0,0,Oct,8,Hot,Kolkata,CESC,432.56
12357,2,0,2,1,1,1,1,0,0,0,0,1,0,1149,0,0,Jul,6,Hot,Chennai,TANGEDCO,533.41
12358,4,2,2,0,0,0,1,0,1,1,0,0,0,986,0,0,Mar,7,Hot,Kolkata,CESC,286.71
12359,1,0,1,0,1,0,0,0,0,0,1,0,0,460,0,0,Oct,11,Hot,Delhi,BSES Yamuna,176.52
12360,7,3,4,1,0,1,1,1,1,0,0,0,0,1884,0,0,Apr,0,Hot,Kolkata,CESC,785.43
12361,3,2,1,0,0,1,1,0,0,0,0,0,0,494,0,0,May,17,Hot,Kolkata,CESC,104.26
12362,7,2,4,1,0,1,1,0,1,0,1,0,0,1873,0,0,Oct,9,Hot,Delhi,BSES Yamuna,531.33
12363,6,5,4,1,1,1,1,0,0,1,1,0,0,1640,0,0,Dec,7,Moderate,Mumbai,MSEDCL,506.37
12364,5,4,2,0,0,0,0,0,0,0,1,0,0,946,0,0,May,15,Hot,Delhi,BSES Yamuna,133.85
12365,4,2,3,1,1,1,1,0,1,1,0,0,0,1445,0,0,May,18,Hot,Delhi,BSES Yamuna,347.45
12366,2,1,3,1,0,1,0,0,0,0,0,1,0,1331,0,0,May,16,Hot,Kolkata,CESC,217.08
12367,6,1,4,1,0,1,1,1,1,0,0,0,0,1896,0,0,May,13,Hot,Kolkata,CESC,428.16
12368,1,0,2,0,0,0,0,0,0,0,0,0,0,922,0,0,Sep,7,Hot,Delhi,BSES Yamuna,102.84
12369,4,2,3,1,0,0,0,1,0,1,1,1,0,1342,0,0,Oct,9,Moderate,Mumbai,MSEDCL,356.1
12370,2,0,2,1,1,1,0,0,0,1,0,0,1,981,0,0,Dec,19,Moderate,Bangalore,BESCOM,254.72
12371,5,3,5,1,1,1,0,0,0,1,0,0,0,2191,0,0,Oct,22,Moderate,Bangalore,BESCOM,133.38
12372,2,0,2,1,0,0,0,0,1,1,1,0,0,1198,0,0,May,20,Hot,Chennai,TANGEDCO,193.78
12373,4,0,2,0,0,1,1,0,0,0,0,0,0,1006,0,0,May,10,Moderate,Bangalore,BESCOM,179.64
12374,3,1,3,0,1,1,1,0,0,0,1,0,1,1430,0,0,Jun,23,Cold,Delhi,BSES Yamuna,137.75
12375,6,0,4,1,1,1,1,0,1,0,1,0,0,1621,0,0,Jul,5,Moderate,Bangalore,BESCOM,593.22
12376,5,1,3,1,1,0,1,0,1,1,1,0,0,1279,0,0,Feb,0,Moderate,Mumbai,MSEDCL,642.99
12377,1,0,2,0,0,0,0,0,0,0,1,0,0,929,0,0,May,8,Moderate,Mumbai,MSEDCL,101.53
12378,2,0,2,0,0,0,1,0,0,0,0,0,0,1091,1,0,Apr,2,Moderate,Bangalore,BESCOM,393.65
12379,8,2,5,1,1,1,1,0,1,0,1,0,0,2275,0,1,Jun,9,Hot,Delhi,BSES Yamuna,706.45
12380,3,0,3,0,1,1,1,0,0,0,0,0,0,1599,0,0,Apr,5,Moderate,Bangalore,BESCOM,295.21
12381,4,1,4,1,1,1,1,0,1,0,1,0,0,1922,0,1,Jun,20,Hot,Chennai,TANGEDCO,280.26
12382,2,0,1,1,0,1,1,0,0,1,1,1,0,775,0,0,May,16,Hot,Chennai,TANGEDCO,262.86
12383,5,1,2,0,0,1,1,0,0,0,1,0,0,854,0,0,May,10,Hot,Chennai,TANGEDCO,217.54
12384,6,5,3,1,0,1,0,0,0,0,1,0,0,1265,0,0,Jun,23,Hot,Delhi,BSES Yamuna,129.7
12385,6,0,4,1,1,1,1,0,0,1,0,0,0,1826,0,1,May,10,Moderate,Mumbai,MSEDCL,461.04
12386,1,0,1,0,0,0,0,0,0,1,0,0,0,425,0,0,May,18,Hot,Delhi,BSES Yamuna,85.78
12387,6,3,4,1,1,1,1,0,0,1,1,0,0,1852,0,0,Jul,2,Moderate,Mumbai,MSEDCL,641.73
12388,2,1,3,0,0,1,0,1,0,1,1,0,0,1396,0,0,Feb,0,Moderate,Bangalore,BESCOM,293.55
12389,4,0,2,1,0,0,0,0,1,0,0,0,1,929,0,0,May,11,Moderate,Bangalore,BESCOM,314.85
12390,2,1,2,0,1,1,0,0,0,0,0,1,0,1042,0,0,Apr,0,Moderate,Bangalore,BESCOM,291.71
12391,3,2,2,0,1,0,0,0,0,0,1,0,1,1111,0,0,Jan,0,Moderate,Mumbai,MSEDCL,443.15
12392,4,0,3,1,0,1,0,1,0,0,1,0,0,1411,0,0,Jan,0,Hot,Kolkata,CESC,641.01
