user_id,num_people,num_children,bathrooms,has_garden,has_pool,washing_frequency,dishwasher_usage,shower_minutes_daily,vacation_days,climate
U1184,7,3,3,1,1,4,2,35,22,Tropical
U1185,7,6,5,0,0,1,1,49,6,Arid
U1186,7,6,3,0,0,7,4,35,15,Temperate
U1187,6,3,4,1,1,3,12,66,8,Tropical
U1188,6,3,4,0,0,4,14,30,0,Tropical
U1189,2,1,4,0,0,1,9,16,2,Arid
U1190,4,1,5,0,0,7,0,20,24,Tropical
U1191,7,3,4,0,0,7,12,42,7,Temperate
U1192,6,4,1,0,0,2,5,30,17,Continental
U1193,2,0,4,1,0,7,8,18,23,Continental
U1194,5,3,3,1,0,3,9,55,23,Continental
U1195,2,1,3,0,0,7,14,14,17,Temperate
U1196,6,1,3,0,1,5,8,72,23,Tropical
U1197,3,2,5,0,0,1,6,27,18,Tropical
U1198,3,2,3,1,0,5,13,27,6,Tropical
U1199,7,0,5,0,0,7,10,63,28,Tropical
U1200,3,0,5,0,0,3,6,36,24,Continental
U1201,7,6,4,1,0,1,14,42,19,Temperate
U1202,7,5,1,0,1,1,7,42,26,Arid
U1203,6,5,4,0,0,7,9,72,5,Temperate
U1204,3,1,4,0,0,3,13,39,24,Tropical
U1205,7,0,5,1,0,2,1,98,26,Tropical
U1206,4,1,5,1,0,1,13,56,10,Temperate
U1207,5,0,3,1,0,3,5,30,4,Temperate
U1208,2,0,3,0,0,4,4,16,11,Continental
U1209,2,1,4,1,0,5,4,24,0,Tropical
U1210,6,5,2,1,0,1,12,36,18,Temperate
U1211,3,1,2,1,0,4,2,24,10,Tropical
U1212,3,2,3,0,0,1,2,42,14,Temperate
U1213,7,2,2,1,0,2,5,35,24,Tropical
U1214,1,0,3,0,0,7,11,6,15,Temperate
U1215,7,3,5,0,0,3,9,77,2,Tropical
U1216,5,1,4,1,0,1,12,25,10,Arid
U1217,4,0,1,0,0,3,9,20,10,Continental
U1218,2,0,4,1,0,6,6,12,9,Arid
U1219,7,4,3,0,1,1,13,56,1,Continental
U1220,1,0,3,1,0,2,0,11,19,Continental
U1221,1,0,4,1,1,2,13,8,4,Temperate
U1222,7,4,3,1,0,7,2,63,22,Arid
U1223,6,0,2,0,0,7,11,48,22,Continental
U1224,2,0,2,0,1,4,0,16,24,Tropical
U1225,6,5,3,1,0,2,9,78,28,Temperate
U1226,4,2,3,0,0,3,2,40,7,Temperate
U1227,1,0,2,1,0,6,4,7,12,Tropical
U1228,1,0,3,1,1,2,8,10,14,Tropical
U1229,5,4,3,0,1,1,2,55,1,Continental
U1230,4,3,4,0,0,2,9,44,11,Tropical
U1231,1,0,1,0,0,6,13,12,23,Temperate
U1232,4,3,2,1,0,3,9,32,7,Tropical
U1233,2,0,4,0,0,1,8,10,20,Arid
U1234,3,0,1,0,0,4,0,30,28,Temperate
U1235,1,0,3,0,0,4,5,12,18,Tropical
U1236,5,4,3,1,0,4,8,45,24,Temperate
U1237,2,1,4,0,0,7,11,14,27,Continental
U1238,7,0,3,0,0,1,4,56,22,Arid
U1239,4,1,5,1,1,4,10,48,0,Continental
U1240,7,0,4,1,0,7,13,70,7,Arid
U1241,6,5,1,1,0,2,9,54,9,Tropical
U1242,2,1,4,0,1,1,1,26,12,Temperate
U1243,7,2,2,0,0,1,4,98,4,Tropical
U1244,1,0,4,1,0,1,0,7,21,Continental
U1245,4,3,3,0,0,5,8,44,8,Temperate
U1246,3,0,3,1,0,7,9,39,9,Tropical
U1247,2,1,5,1,0,3,12,16,13,Tropical
U1248,1,0,5,0,0,5,9,14,23,Temperate
U1249,5,4,5,1,0,5,8,70,29,Temperate
U1250,6,4,1,1,1,5,5,42,10,Continental
U1251,4,0,5,0,0,3,10,20,13,Arid
U1252,2,1,1,1,0,5,8,26,29,Arid
U1253,2,1,5,0,0,4,13,10,2,Temperate
U1254,3,1,1,0,0,1,2,18,28,Arid
U1255,3,2,4,0,0,1,14,39,20,Continental
U1256,5,0,4,1,1,7,3,45,15,Arid
U1257,6,0,3,1,0,2,12,48,19,Temperate
U1258,5,4,1,1,0,6,5,65,29,Continental
U1259,1,0,2,0,0,4,3,13,16,Temperate
U1260,1,0,3,1,0,3,0,6,4,Continental
U1261,5,0,4,0,0,6,6,35,25,Continental
U1262,6,0,1,1,0,1,4,42,6,Temperate
U1263,5,0,5,0,0,5,13,45,16,Tropical
U1264,6,4,2,0,0,7,14,42,19,Temperate
U1265,6,2,4,0,0,7,7,84,21,Continental
U1266,7,2,3,1,0,2,8,70,10,Temperate
U1267,4,2,1,0,0,2,4,24,11,Temperate
U1268,6,0,2,1,0,1,7,60,24,Continental
U1269,3,2,1,0,0,4,12,30,26,Arid
U1270,6,4,5,0,0,7,0,36,23,Continental
U1271,6,2,3,0,1,6,0,60,1,Temperate
U1272,6,5,1,1,0,2,6,60,26,Continental
U1273,7,2,4,1,0,1,14,70,18,Continental
U1274,7,2,3,0,1,4,5,63,25,Arid
U1275,1,0,4,0,0,1,4,11,28,Tropical
U1276,7,4,1,0,0,1,13,63,4,Temperate
U1277,3,2,3,1,0,4,14,15,10,Temperate
U1278,3,1,4,0,0,4,4,39,22,Arid
U1279,7,4,5,1,0,4,13,49,18,Continental
U1280,5,0,5,1,0,1,8,30,27,Tropical
U1281,4,3,1,0,0,2,0,56,6,Temperate
U1282,7,3,3,0,0,3,7,70,20,Tropical
U1283,6,2,2,1,0,3,1,72,25,Tropical
U1284,2,1,3,1,0,1,6,12,21,Continental
U1285,4,3,5,0,0,1,5,32,5,Continental
U1286,4,3,4,0,0,2,9,24,10,Continental
U1287,3,0,2,0,0,4,1,39,26,Temperate
U1288,4,0,1,0,0,1,11,56,13,Tropical
U1289,7,4,2,0,0,7,12,42,27,Tropical
U1290,6,3,1,0,0,5,2,84,3,Temperate
U1291,6,4,2,1,0,4,3,36,27,Arid
U1292,1,0,1,0,1,7,6,9,7,Continental
U1293,6,0,1,0,0,1,7,54,8,Temperate
U1294,6,4,2,0,0,5,12,66,1,Continental
U1295,3,1,2,1,0,7,10,15,24,Tropical
U1296,6,3,1,1,0,6,1,36,10,Temperate
U1297,1,0,5,0,0,2,7,10,27,Arid
U1298,2,1,2,0,0,5,10,12,19,Continental
U1299,7,4,3,1,1,1,8,56,21,Tropical
U1300,3,0,4,0,0,3,6,42,29,Tropical
U1301,2,0,1,0,0,7,0,20,6,Arid
U1302,3,1,1,0,0,1,5,33,3,Arid
U1303,5,4,4,0,1,3,7,70,23,Continental
U1304,4,2,5,0,0,2,4,36,28,Tropical
U1305,5,0,4,1,0,2,11,60,13,Arid
U1306,6,3,2,1,0,4,14,60,25,Temperate
U1307,2,1,4,0,0,7,1,18,23,Arid
U1308,6,1,1,1,0,4,14,48,0,Temperate
U1309,4,1,4,0,1,3,4,40,23,Tropical
U1310,3,1,3,0,0,3,7,30,25,Continental
U1311,4,0,2,1,0,2,1,40,29,Tropical
U1312,1,0,4,1,0,5,0,5,11,Tropical
U1313,4,2,1,0,0,3,14,40,18,Tropical
U1314,1,0,2,0,0,3,3,5,4,Tropical
U1315,4,3,1,1,1,7,3,36,29,Continental
U1316,7,1,5,1,0,5,8,77,25,Arid
U1317,1,0,3,1,1,4,2,5,7,Continental
U1318,2,0,5,0,0,4,3,10,10,Continental
U1319,6,2,3,0,0,3,2,60,21,Continental
U1320,6,3,4,0,0,7,1,66,3,Continental
U1321,5,3,2,0,0,4,3,50,14,Arid
U1322,6,0,4,1,0,4,13,54,19,Tropical
U1323,3,0,3,0,0,6,7,30,11,Arid
U1324,7,3,3,0,0,7,0,49,19,Arid
U1325,4,1,3,1,0,4,7,52,21,Tropical
U1326,5,2,1,0,1,2,7,45,22,Arid
U1327,3,2,2,0,0,1,14,18,28,Continental
U1328,3,0,4,1,1,3,2,42,20,Continental
U1329,1,0,4,1,0,3,13,14,9,Tropical
U1330,6,1,5,1,0,2,9,66,29,Tropical
U1331,2,0,3,0,0,1,9,14,23,Tropical
U1332,2,0,3,1,0,1,11,10,15,Continental
U1333,5,0,3,1,0,2,11,35,22,Tropical
U1334,7,1,4,0,0,5,5,91,7,Arid
U1335,2,1,5,0,0,5,12,18,19,Arid
U1336,4,2,1,1,0,1,12,44,7,Temperate
U1337,2,0,2,0,0,5,3,14,28,Temperate
U1338,5,4,1,1,0,5,12,40,5,Tropical
U1339,2,1,4,0,0,5,0,10,2,Temperate
U1340,4,1,3,0,0,1,13,28,28,Continental
U1341,1,0,2,0,0,5,0,11,7,Continental
U1342,7,1,4,1,0,3,4,56,28,Arid
U1343,5,2,4,0,0,6,11,30,22,Arid
U1344,1,0,4,1,0,1,7,9,9,Temperate
U1345,1,0,2,1,0,2,0,9,4,Temperate
U1346,1,0,2,1,0,5,1,6,10,Continental
U1347,3,1,5,1,0,4,6,30,3,Arid
U1348,7,0,5,1,0,1,7,98,16,Temperate
U1349,6,0,1,0,0,7,11,48,25,Continental
U1350,7,6,2,1,0,2,13,35,2,Arid
U1351,3,2,2,1,0,6,2,21,17,Continental
U1352,6,3,2,0,0,3,10,78,7,Continental
U1353,7,5,5,0,0,7,11,98,29,Arid
U1354,1,0,4,1,0,2,12,11,23,Continental
U1355,5,2,3,0,0,5,7,50,11,Temperate
U1356,6,4,5,1,0,4,0,30,20,Continental
U1357,4,1,2,0,0,5,8,52,15,Temperate
U1358,4,0,5,0,0,2,11,52,13,Tropical
U1359,2,1,1,1,1,1,1,10,20,Tropical
U1360,6,2,2,0,1,7,13,60,15,Tropical
U1361,5,1,1,0,0,4,12,55,26,Continental
U1362,3,0,2,1,0,7,1,18,3,Tropical
U1363,1,0,5,0,0,7,3,14,0,Tropical
U1364,2,0,4,1,0,4,11,24,0,Continental
U1365,4,1,3,1,0,2,9,48,28,Arid
U1366,3,2,1,1,1,6,2,30,21,Continental
U1367,3,2,5,0,0,6,3,39,14,Temperate
U1368,1,0,4,0,0,5,5,7,19,Continental
U1369,6,0,5,1,0,2,6,36,19,Arid
U1370,4,2,1,1,0,4,4,24,2,Tropical
U1371,5,4,3,1,1,2,1,50,13,Continental
U1372,3,2,5,1,1,4,2,33,8,Tropical
U1373,1,0,2,0,0,7,9,10,18,Temperate
U1374,5,1,4,0,0,5,10,35,7,Arid
U1375,6,4,5,0,0,1,2,54,1,Tropical
U1376,4,0,4,0,0,7,13,48,3,Tropical
U1377,6,5,2,0,0,1,4,60,0,Tropical
U1378,3,0,3,1,0,2,11,18,10,Tropical
U1379,5,0,3,0,0,4,10,55,4,Continental
U1380,5,0,2,0,0,1,11,60,1,Arid
U1381,5,3,4,0,0,7,4,40,26,Arid
U1382,3,0,5,1,0,4,3,15,12,Tropical
U1383,3,1,2,1,1,5,7,18,16,Arid
U1384,6,2,1,1,1,7,5,48,16,Tropical
U1385,2,1,4,1,1,2,5,22,17,Temperate
U1386,6,3,3,0,0,4,0,36,20,Temperate
U1387,4,2,2,1,0,2,5,40,27,Temperate
U1388,1,0,3,0,0,4,2,6,8,Arid
U1389,5,4,4,0,0,7,12,55,5,Tropical
U1390,2,0,3,1,0,6,5,12,27,Continental
U1391,1,0,2,1,0,6,9,7,19,Continental
U1392,2,0,4,0,0,4,12,26,2,Temperate
U1393,7,4,1,0,1,5,10,56,7,Temperate
U1394,6,5,2,1,0,2,12,54,2,Arid
U1395,3,1,5,0,0,3,5,39,0,Continental
U1396,5,3,2,0,0,4,1,55,19,Arid
U1397,6,3,4,0,0,4,0,72,26,Temperate
U1398,1,0,2,0,1,6,10,7,12,Tropical
U1399,7,1,1,1,0,1,14,56,20,Tropical
U1400,7,2,1,0,1,7,2,77,4,Tropical
U1401,7,2,5,0,0,6,4,56,15,Temperate
U1402,1,0,3,1,0,2,14,6,20,Arid
U1403,1,0,4,1,0,6,14,14,23,Tropical
U1404,1,0,4,0,0,3,3,10,15,Continental
U1405,1,0,3,0,0,5,6,13,23,Continental
U1406,7,3,1,0,0,7,3,42,11,Temperate
U1407,7,3,1,1,0,3,7,35,12,Continental
U1408,2,0,2,1,0,5,6,24,3,Continental
U1409,6,0,5,1,0,3,9,30,8,Temperate
U1410,5,2,5,1,1,7,8,25,15,Arid
U1411,3,1,5,1,0,6,0,21,0,Tropical
U1412,7,2,2,1,0,3,14,63,4,Temperate
U1413,3,0,5,0,0,6,4,39,20,Continental
U1414,6,5,3,0,1,7,12,84,4,Tropical
U1415,6,3,2,1,1,6,3,36,23,Tropical
U1416,3,0,3,0,0,2,5,15,24,Tropical
U1417,7,6,2,0,0,6,0,35,18,Temperate
U1418,3,1,5,1,0,1,5,36,8,Tropical
U1419,2,1,3,0,1,3,0,28,28,Arid
U1420,4,3,3,1,1,7,13,56,26,Continental
U1421,7,4,3,1,1,4,13,98,7,Temperate
U1422,7,6,2,0,0,4,0,42,18,Temperate
U1423,5,3,4,1,0,4,7,65,17,Tropical
U1424,1,0,5,0,1,7,1,13,14,Continental
U1425,4,0,3,0,0,1,9,24,3,Tropical
U1426,6,0,4,1,0,6,12,42,14,Tropical
U1427,7,0,5,1,0,3,13,42,12,Temperate
U1428,3,2,5,1,1,5,5,30,27,Arid
U1429,4,3,3,0,0,5,13,44,17,Continental
U1430,5,2,3,1,0,7,5,50,19,Continental
U1431,6,4,2,0,0,2,5,42,4,Continental
U1432,1,0,4,1,0,1,7,7,17,Continental
U1433,1,0,4,0,0,3,3,6,27,Arid
U1434,5,1,3,1,0,6,2,30,7,Temperate
U1435,5,3,5,0,0,4,5,45,0,Arid
U1436,3,1,3,0,0,1,3,36,18,Tropical
U1437,7,3,5,0,1,1,1,70,22,Temperate
U1438,1,0,5,1,0,3,5,13,25,Arid
U1439,6,2,3,1,0,7,9,54,16,Continental
U1440,4,2,1,1,1,6,4,56,28,Continental
U1441,6,2,4,0,0,7,10,48,26,Temperate
U1442,2,1,5,0,0,7,8,26,1,Arid
U1443,2,0,5,0,0,2,10,28,18,Temperate
U1444,5,0,1,1,0,7,5,45,29,Continental
U1445,3,0,2,0,0,6,13,15,15,Arid
U1446,2,1,1,1,0,2,2,18,29,Continental
U1447,1,0,1,1,0,2,10,9,17,Temperate
U1448,6,4,5,1,0,4,4,54,1,Temperate
U1449,6,1,4,1,0,4,14,36,27,Temperate
U1450,5,3,1,1,0,3,9,50,26,Temperate
U1451,7,3,2,1,0,6,7,63,5,Temperate
U1452,7,5,3,0,0,7,8,42,6,Tropical
U1453,4,0,1,1,0,2,7,56,5,Temperate
U1454,5,3,1,0,0,3,14,60,26,Temperate
U1455,4,0,2,0,0,2,2,40,5,Continental
U1456,7,4,4,0,0,1,8,98,8,Temperate
U1457,5,1,1,0,1,5,2,35,7,Arid
U1458,5,4,1,0,1,5,7,65,29,Temperate
U1459,5,2,4,0,0,2,9,40,23,Tropical
U1460,7,2,2,1,0,3,8,49,21,Temperate
U1461,4,2,1,0,0,4,6,44,20,Continental
U1462,4,0,4,1,1,6,3,48,8,Arid
U1463,5,3,1,0,0,2,9,55,11,Arid
U1464,2,1,3,1,0,2,14,10,17,Temperate
U1465,3,2,5,1,0,6,8,15,22,Temperate
U1466,7,5,3,1,0,7,2,63,5,Temperate
U1467,3,1,1,1,1,4,14,36,22,Temperate
U1468,3,2,2,0,0,2,2,42,27,Continental
U1469,4,3,5,1,0,1,1,28,3,Continental
U1470,4,2,3,0,0,4,9,48,24,Arid
U1471,2,1,4,0,0,1,14,14,6,Temperate
U1472,3,2,2,1,0,5,2,24,17,Continental
U1473,3,1,3,0,0,6,0,42,28,Continental
U1474,5,2,4,1,0,4,14,55,19,Arid
U1475,4,0,1,1,0,7,3,28,4,Arid
U1476,3,2,4,0,0,4,7,24,17,Tropical
U1477,6,4,3,0,0,3,4,72,9,Continental
U1478,2,1,3,0,0,3,1,16,7,Arid
U1479,6,1,1,1,0,6,2,78,0,Continental
U1480,6,4,4,1,0,7,0,48,14,Continental
U1481,7,1,4,0,0,4,1,56,2,Temperate
U1482,7,4,1,0,0,5,0,63,14,Temperate
U1483,2,0,4,1,0,7,1,10,13,Temperate
U1484,6,1,1,1,0,2,2,66,0,Temperate
U1485,3,0,2,0,0,6,0,39,20,Continental
U1486,4,2,3,0,0,7,10,52,7,Tropical
U1487,2,0,2,1,0,6,8,10,6,Tropical
U1488,5,3,5,0,1,7,9,50,8,Tropical
U1489,6,1,5,0,0,3,4,42,17,Continental
U1490,2,1,5,1,1,5,7,16,11,Tropical
U1491,1,0,1,1,0,6,4,12,7,Continental
U1492,1,0,4,0,0,5,7,8,7,Arid
U1493,7,0,2,0,0,6,6,84,29,Tropical
U1494,4,0,2,0,0,3,11,32,5,Continental
U1495,3,0,2,0,0,2,3,39,2,Arid
U1496,4,0,2,1,0,3,14,40,1,Temperate
U1497,4,2,5,0,0,6,6,20,13,Arid
U1498,4,2,2,1,0,5,5,56,7,Arid
U1499,4,1,4,1,0,1,2,24,5,Tropical
U1500,5,3,5,0,0,3,8,55,3,Temperate
U1501,5,0,2,0,0,5,11,70,4,Temperate
U1502,7,4,1,1,0,7,9,77,20,Tropical
U1503,2,1,3,1,0,7,14,14,12,Arid
U1504,1,0,3,1,0,3,12,5,8,Continental
U1505,4,3,3,0,0,6,8,48,12,Tropical
U1506,7,5,5,1,0,7,13,98,28,Arid
U1507,2,1,2,1,0,5,4,28,8,Continental
U1508,1,0,5,1,0,2,7,11,23,Tropical
U1509,6,4,4,0,0,5,6,84,23,Tropical
U1510,3,0,1,1,1,7,8,36,15,Temperate
U1511,5,0,1,1,0,7,6,25,11,Temperate
U1512,6,0,3,0,0,4,3,42,1,Temperate
U1513,1,0,3,0,0,1,3,6,29,Continental
U1514,6,4,3,0,0,6,10,30,18,Tropical
U1515,3,1,2,0,0,5,7,27,29,Temperate
U1516,7,4,4,0,0,7,5,49,15,Temperate
U1517,1,0,4,1,0,6,8,14,23,Tropical
U1518,6,5,4,0,1,3,13,72,12,Continental
U1519,5,4,4,0,0,3,9,50,4,Temperate
U1520,5,2,3,1,0,5,13,70,22,Arid
U1521,2,0,1,0,0,4,6,26,29,Continental
U1522,6,2,3,0,0,7,6,78,23,Temperate
U1523,4,2,4,1,0,5,3,40,5,Arid
U1524,6,1,3,1,0,2,2,36,20,Temperate
U1525,7,1,4,1,0,4,7,91,23,Continental
U1526,1,0,5,1,0,7,6,6,16,Tropical
U1527,1,0,1,0,0,7,3,7,16,Tropical
U1528,7,4,5,1,0,6,12,70,16,Continental
U1529,6,2,2,0,0,5,3,36,2,Temperate
U1530,7,1,3,1,1,7,0,63,25,Continental
U1531,3,0,2,0,0,6,10,18,12,Arid
U1532,7,4,3,1,0,7,6,56,11,Temperate
U1533,5,3,5,1,0,1,0,35,5,Continental
U1534,7,4,4,1,0,4,9,63,21,Tropical
U1535,1,0,4,0,0,5,9,10,20,Continental
U1536,5,3,3,0,1,1,3,55,28,Temperate
U1537,1,0,4,1,0,5,10,14,12,Continental
U1538,2,0,5,1,1,2,13,24,13,Tropical
U1539,4,2,4,0,0,3,2,52,6,Arid
U1540,1,0,5,1,0,6,10,8,4,Continental
U1541,5,3,2,1,0,5,2,40,13,Continental
U1542,2,0,5,0,0,4,11,22,17,Arid
U1543,1,0,1,1,0,5,0,14,3,Continental
U1544,3,0,1,1,0,5,3,42,0,Tropical
U1545,7,3,1,0,0,5,13,91,6,Arid
U1546,4,2,3,0,1,7,0,24,19,Tropical
U1547,1,0,3,1,0,5,13,10,12,Tropical
U1548,2,1,3,1,0,7,12,28,3,Tropical
U1549,3,0,5,0,0,4,12,42,12,Temperate
U1550,6,2,3,1,0,4,7,72,3,Arid
U1551,2,0,2,1,0,5,14,18,2,Temperate
U1552,7,6,1,1,1,7,14,63,7,Temperate
U1553,2,1,5,0,0,3,0,24,19,Continental
U1554,3,2,1,1,0,5,11,15,7,Arid
U1555,2,1,3,0,0,6,13,20,24,Continental
U1556,3,2,5,0,0,6,5,42,16,Temperate
U1557,1,0,4,0,0,4,6,13,14,Continental
U1558,3,0,2,0,0,6,14,30,3,Tropical
U1559,3,0,3,1,0,6,9,33,5,Temperate
U1560,4,2,3,0,0,2,13,32,23,Tropical
U1561,3,1,2,1,0,5,11,42,29,Arid
U1562,3,1,2,0,0,5,1,15,21,Continental
U1563,6,0,4,0,0,5,3,78,27,Temperate
U1564,1,0,3,1,0,5,10,10,5,Arid
U1565,7,1,3,1,0,1,13,49,9,Tropical
U1566,4,2,1,0,0,5,2,32,3,Continental
U1567,6,4,5,1,0,7,12,84,8,Continental
U1568,5,4,5,0,0,4,12,50,15,Temperate
U1569,1,0,1,0,0,7,8,10,6,Continental
U1570,1,0,5,1,0,4,13,13,13,Continental
U1571,5,3,2,1,0,1,6,40,26,Tropical
U1572,7,4,5,0,0,5,1,63,5,Tropical
U1573,3,0,5,1,0,3,10,27,0,Tropical
U1574,6,4,1,1,0,7,11,42,17,Arid
U1575,2,1,4,0,1,5,5,12,11,Arid
U1576,4,1,5,1,0,4,8,48,21,Continental
U1577,2,0,5,1,0,7,11,28,26,Arid
U1578,5,2,4,1,0,2,2,65,14,Temperate
U1579,1,0,1,0,0,6,13,14,0,Tropical
U1580,7,4,4,1,0,2,14,91,14,Arid
U1581,1,0,1,0,1,3,10,9,14,Continental
U1582,4,1,2,1,0,5,5,52,26,Tropical
U1583,1,0,1,1,1,1,13,8,15,Arid
U1584,1,0,2,0,0,5,2,6,20,Tropical
U1585,4,2,2,1,0,3,2,28,0,Arid
U1586,6,5,1,1,0,3,3,30,28,Continental
U1587,6,4,3,1,0,6,8,54,2,Arid
U1588,4,2,1,0,0,3,10,20,11,Arid
U1589,7,3,5,0,0,2,12,35,27,Arid
U1590,5,4,5,1,0,6,7,55,27,Tropical
U1591,1,0,3,0,0,5,0,6,6,Arid
U1592,7,5,2,1,0,7,12,84,4,Arid
U1593,1,0,3,0,0,5,11,10,27,Arid
U1594,5,2,5,0,0,1,10,40,25,Tropical
U1595,6,3,3,0,0,3,0,78,0,Continental
U1596,7,4,1,0,0,3,6,98,0,Continental
U1597,3,0,3,1,0,4,2,36,14,Continental
U1598,3,0,2,0,1,6,13,42,7,Arid
U1599,3,1,1,0,0,4,10,21,10,Tropical
U1600,6,1,4,0,0,6,6,42,13,Continental
U1601,6,3,5,1,0,2,8,48,28,Continental
U1602,5,0,5,0,1,6,2,65,24,Continental
U1603,1,0,3,1,0,5,2,13,22,Temperate
U1604,5,2,1,1,0,1,1,45,12,Tropical
U1605,5,2,4,1,0,7,9,65,18,Temperate
U1606,6,1,1,1,0,6,0,60,11,Arid
U1607,3,1,5,1,0,6,8,36,21,Continental
U1608,2,0,1,1,0,6,5,24,18,Arid
U1609,1,0,4,0,0,1,5,14,25,Tropical
U1610,6,1,3,0,1,3,7,66,3,Arid
U1611,3,1,2,0,0,1,10,24,27,Arid
U1612,7,2,1,1,0,3,4,56,3,Continental
U1613,2,0,2,1,0,7,8,20,2,Tropical
U1614,2,1,5,1,0,5,14,26,25,Arid
U1615,6,2,3,0,0,1,10,66,5,Temperate
U1616,4,2,3,1,0,3,4,36,4,Continental
U1617,1,0,1,0,0,5,1,9,10,Temperate
U1618,2,1,3,0,0,5,5,24,24,Continental
U1619,6,0,1,0,0,3,14,60,8,Arid
U1620,6,2,1,0,1,3,8,30,2,Continental
U1621,3,1,2,1,0,2,2,15,28,Arid
U1622,7,0,3,0,0,5,9,91,8,Temperate
U1623,4,2,1,0,0,3,3,48,28,Arid
U1624,1,0,2,1,0,5,9,10,11,Continental
U1625,5,4,4,1,0,1,10,25,2,Continental
U1626,7,5,2,1,0,7,7,42,19,Continental
U1627,7,2,2,0,0,4,5,98,16,Temperate
U1628,3,1,1,1,0,4,12,21,20,Tropical
U1629,2,1,5,1,0,6,6,28,11,Temperate
U1630,2,0,5,0,0,3,6,14,24,Arid
U1631,3,2,5,1,0,3,3,18,17,Arid
U1632,6,3,2,0,0,5,14,36,3,Temperate
U1633,2,0,1,0,1,6,11,20,9,Temperate
U1634,4,0,3,1,0,3,5,44,17,Arid
U1635,1,0,2,1,0,5,11,8,29,Arid
U1636,7,2,2,0,1,3,8,35,7,Arid
U1637,7,6,1,1,0,5,2,70,8,Tropical
U1638,4,0,4,1,0,3,7,44,18,Tropical
U1639,2,1,2,1,0,2,6,16,12,Temperate
U1640,7,3,4,0,0,7,3,70,24,Temperate
U1641,5,4,4,1,0,5,9,65,5,Tropical
U1642,1,0,5,0,1,7,12,8,21,Continental
U1643,1,0,1,1,0,2,2,14,6,Tropical
U1644,7,0,4,0,0,2,13,56,27,Temperate
U1645,3,0,1,0,0,2,6,42,20,Tropical
U1646,7,0,5,1,1,2,9,63,5,Continental
U1647,3,0,1,0,0,1,8,21,10,Temperate
U1648,7,2,2,0,0,7,11,98,16,Arid
U1649,5,2,4,0,0,6,9,30,18,Temperate
U1650,6,2,1,1,0,7,2,78,27,Tropical
U1651,1,0,3,0,1,4,14,5,24,Tropical
U1652,7,4,1,1,0,1,9,63,11,Continental
U1653,5,4,4,0,0,3,8,45,20,Tropical
U1654,3,2,5,0,0,3,12,36,20,Continental
U1655,3,1,5,0,0,6,7,30,23,Temperate
U1656,1,0,4,0,0,4,11,10,26,Tropical
U1657,4,0,2,0,0,4,2,40,26,Temperate
U1658,7,6,2,0,0,4,14,56,12,Arid
U1659,2,0,5,1,0,2,7,10,17,Arid
U1660,3,1,5,1,1,1,11,21,28,Continental
U1661,6,5,4,0,0,3,3,84,6,Tropical
U1662,6,4,2,0,1,1,5,60,24,Temperate
U1663,3,1,5,1,0,1,11,27,22,Temperate
U1664,4,2,2,0,0,1,9,56,27,Tropical
U1665,4,2,5,0,0,4,1,20,4,Temperate
U1666,5,1,1,1,0,6,7,45,28,Tropical
U1667,6,1,3,1,0,6,12,36,15,Tropical
U1668,5,4,1,1,0,4,8,25,21,Arid
U1669,6,3,5,0,0,3,6,48,3,Tropical
U1670,7,1,3,0,1,3,7,70,29,Temperate
U1671,7,0,3,1,0,3,6,77,27,Tropical
U1672,2,1,5,0,0,6,10,26,22,Arid
U1673,7,2,5,1,0,6,9,63,0,Arid
U1674,2,1,2,1,0,1,3,24,3,Continental
U1675,7,5,5,0,0,4,0,84,2,Temperate
U1676,1,0,4,1,0,2,2,13,28,Tropical
U1677,7,0,5,1,0,1,6,49,3,Temperate
U1678,5,2,4,1,0,5,10,35,0,Temperate
U1679,3,2,5,0,0,6,10,39,11,Tropical
U1680,5,1,2,0,0,1,6,55,12,Arid
U1681,3,1,4,0,0,4,10,24,1,Temperate
U1682,4,0,1,0,0,5,12,20,27,Continental
U1683,5,2,4,1,1,7,2,55,26,Temperate
U1684,4,0,2,0,1,1,0,56,28,Arid
U1685,2,1,4,0,0,4,9,20,8,Continental
U1686,2,0,5,0,0,4,8,14,6,Continental
U1687,1,0,5,1,0,6,11,9,12,Continental
U1688,7,4,2,0,1,2,5,49,21,Continental
U1689,5,0,3,0,0,1,12,60,1,Tropical
U1690,4,2,5,0,0,4,12,36,0,Tropical
U1691,3,0,1,1,1,3,11,42,17,Tropical
U1692,2,0,2,0,0,4,6,28,6,Continental
U1693,7,4,4,1,0,2,0,70,17,Arid
U1694,2,1,4,1,1,4,0,12,18,Temperate
U1695,3,0,1,0,0,6,3,36,7,Continental
U1696,7,6,5,1,1,7,6,91,22,Arid
U1697,7,0,2,0,0,1,13,49,11,Temperate
U1698,4,3,1,1,1,6,10,40,10,Continental
U1699,4,2,5,1,0,1,14,40,26,Temperate
U1700,5,1,2,0,1,5,10,30,29,Tropical
U1701,5,0,4,0,0,1,7,70,26,Tropical
U1702,6,1,2,0,0,5,9,72,8,Tropical
U1703,6,5,3,1,0,6,8,54,27,Arid
U1704,1,0,2,0,0,3,0,12,3,Tropical
U1705,2,1,3,1,0,2,3,24,6,Arid
U1706,5,3,2,0,0,3,3,35,16,Tropical
U1707,4,1,3,1,0,5,2,36,10,Tropical
U1708,3,2,4,0,0,4,6,33,26,Tropical
