user_id,month,year,units_consumed_kwh,peak_usage_kwh,off_peak_usage_kwh,avg_temperature,season,holiday_month,vacation_days
12112,Dec,2025,294.27,140.12,154.15,17.5,Winter,1,10
12112,Jan,2026,406.6,208.67,197.93,15.3,Winter,0,0
12112,Feb,2026,430.74,186.21,244.53,16.4,Winter,0,0
12112,Mar,2026,788.08,359.42,428.66,25.6,Summer,0,0
12112,Apr,2026,940.07,466.74,473.33,33.6,Summer,0,0
12113,Aug,2023,357.27,165.95,191.32,29.5,Monsoon,0,0
12113,Sep,2023,363.08,159.87,203.21,28.1,Monsoon,0,0
12113,Oct,2023,252.35,108.49,143.86,25.0,Winter,1,0
12113,Nov,2023,247.8,132.58,115.22,20.4,Winter,0,0
12113,Dec,2023,271.92,155.66,116.26,18.9,Winter,1,0
12113,Jan,2024,229.97,107.21,122.76,15.8,Winter,0,2
12113,Feb,2024,277.66,119.36,158.3,20.2,Winter,0,0
12113,Mar,2024,410.21,200.1,210.11,28.8,Summer,0,4
12113,Apr,2024,528.94,280.07,248.87,31.5,Summer,0,0
12113,May,2024,126.22,57.72,68.5,35.7,Summer,1,23
12113,Jun,2024,85.63,39.14,46.49,30.5,Monsoon,1,22
12113,Jul,2024,364.65,170.18,194.47,26.9,Monsoon,0,0
12113,Aug,2024,352.04,183.15,168.89,29.0,Monsoon,0,0
12113,Sep,2024,367.01,201.74,165.27,27.5,Monsoon,0,0
12113,Oct,2024,156.7,72.55,84.15,26.3,Winter,1,9
12113,Nov,2024,243.8,103.75,140.05,20.9,Winter,0,0
12113,Dec,2024,285.02,151.2,133.82,19.7,Winter,1,0
12113,Jan,2025,200.18,115.2,84.98,16.2,Winter,0,6
12113,Feb,2025,263.38,135.81,127.57,19.0,Winter,0,0
12113,Mar,2025,391.6,193.02,198.58,27.4,Summer,0,5
12113,Apr,2025,494.79,255.37,239.42,28.4,Summer,0,0
12113,May,2025,223.75,125.83,97.92,33.6,Summer,1,18
12113,Jun,2025,283.05,130.74,152.31,31.4,Monsoon,1,3
12113,Jul,2025,329.04,172.11,156.93,30.6,Monsoon,0,0
12113,Aug,2025,314.56,173.2,141.36,28.1,Monsoon,0,0
12113,Sep,2025,332.03,154.44,177.59,27.8,Monsoon,0,0
12113,Oct,2025,184.33,85.4,98.93,23.6,Winter,1,8
12113,Nov,2025,228.06,104.77,123.29,22.8,Winter,0,0
12113,Dec,2025,250.0,143.99,106.01,19.4,Winter,1,0
12114,Oct,2023,594.17,320.45,273.72,25.8,Winter,1,0
12114,Nov,2023,476.63,209.41,267.22,20.0,Winter,0,5
12114,Dec,2023,566.62,238.91,327.71,17.3,Winter,1,0
12114,Jan,2024,531.13,306.51,224.62,17.3,Winter,0,0
12114,Feb,2024,566.98,261.69,305.29,18.2,Winter,0,0
12114,Mar,2024,730.99,403.22,327.77,28.0,Summer,0,0
12114,Apr,2024,625.7,333.29,292.41,30.3,Summer,0,3
12114,May,2024,495.67,276.27,219.4,32.1,Summer,1,9
12114,Jun,2024,586.94,287.92,299.02,31.3,Monsoon,1,0
12114,Jul,2024,616.28,316.9,299.38,28.3,Monsoon,0,0
12114,Aug,2024,614.61,352.76,261.85,29.9,Monsoon,0,0
12114,Sep,2024,623.0,341.2,281.8,26.2,Monsoon,0,0
12114,Oct,2024,561.49,244.1,317.39,25.9,Winter,1,0
12114,Nov,2024,518.71,274.65,244.06,20.2,Winter,0,0
12114,Dec,2024,551.68,273.65,278.03,17.2,Winter,1,0
12114,Jan,2025,549.98,289.53,260.45,15.2,Winter,0,0
12114,Feb,2025,510.16,219.47,290.69,19.1,Winter,0,0
12114,Mar,2025,697.53,380.75,316.78,25.0,Summer,0,0
12114,Apr,2025,689.52,299.39,390.13,31.4,Summer,0,0
12114,May,2025,449.85,244.19,205.66,32.9,Summer,1,11
12114,Jun,2025,519.62,218.78,300.84,33.0,Monsoon,1,4
12114,Jul,2025,621.96,351.93,270.03,28.8,Monsoon,0,0
12114,Aug,2025,602.39,322.37,280.02,27.6,Monsoon,0,0
12114,Sep,2025,591.64,321.82,269.82,27.8,Monsoon,0,0
12114,Oct,2025,453.04,250.42,202.62,26.2,Winter,1,5
12114,Nov,2025,538.64,270.71,267.93,22.7,Winter,0,0
12115,Feb,2024,555.55,295.25,260.3,18.3,Winter,0,0
12115,Mar,2024,649.97,325.72,324.25,24.1,Summer,0,3
12115,Apr,2024,691.39,398.95,292.44,32.3,Summer,0,0
12115,May,2024,502.82,233.68,269.14,34.7,Summer,1,9
12115,Jun,2024,607.52,289.49,318.03,31.8,Monsoon,1,0
12115,Jul,2024,612.97,298.16,314.81,31.0,Monsoon,0,0
12115,Aug,2024,519.38,247.37,272.01,28.2,Monsoon,0,4
12115,Sep,2024,596.32,276.67,319.65,28.4,Monsoon,0,0
12115,Oct,2024,343.94,185.03,158.91,25.8,Winter,1,11
12115,Nov,2024,536.71,302.38,234.33,19.3,Winter,0,0
12115,Dec,2024,534.11,288.16,245.95,16.1,Winter,1,0
12115,Jan,2025,541.34,297.51,243.83,16.4,Winter,0,0
12115,Feb,2025,558.1,301.94,256.16,19.9,Winter,0,0
12115,Mar,2025,703.11,391.51,311.6,24.5,Summer,0,0
12115,Apr,2025,689.31,364.64,324.67,29.9,Summer,0,0
12115,May,2025,203.09,111.69,91.4,33.6,Summer,1,21
12115,Jun,2025,610.43,349.01,261.42,30.8,Monsoon,1,0
12115,Jul,2025,481.57,218.95,262.62,29.7,Monsoon,0,5
12115,Aug,2025,609.49,320.54,288.95,28.4,Monsoon,0,0
12115,Sep,2025,516.51,246.63,269.88,28.8,Monsoon,0,5
12115,Oct,2025,399.99,180.44,219.55,26.0,Winter,1,9
12115,Nov,2025,525.79,242.46,283.33,21.7,Winter,0,0
12115,Dec,2025,328.83,145.48,183.35,15.6,Winter,1,12
12115,Jan,2026,548.45,300.22,248.23,16.0,Winter,0,0
12115,Feb,2026,539.43,312.43,227.0,20.5,Winter,0,0
12115,Mar,2026,697.82,337.99,359.83,26.7,Summer,0,0
12116,Oct,2023,55.67,27.93,27.74,26.1,Winter,1,12
12116,Nov,2023,111.5,52.96,58.54,22.8,Winter,0,0
12116,Dec,2023,83.96,43.26,40.7,16.4,Winter,1,0
12116,Jan,2024,116.96,56.14,60.82,15.1,Winter,0,0
12116,Feb,2024,97.26,45.04,52.22,19.9,Winter,0,0
12116,Mar,2024,164.73,80.74,83.99,26.9,Summer,0,0
12116,Apr,2024,198.9,90.69,108.21,32.2,Summer,0,0
12116,May,2024,232.93,124.88,108.05,33.5,Summer,1,0
12116,Jun,2024,144.22,70.33,73.89,34.0,Monsoon,1,0
12116,Jul,2024,116.39,54.77,61.62,30.5,Monsoon,0,0
12116,Aug,2024,120.05,64.81,55.24,30.4,Monsoon,0,0
12116,Sep,2024,124.74,57.57,67.17,25.2,Monsoon,0,0
12116,Oct,2024,115.9,61.71,54.19,23.8,Winter,1,0
12116,Nov,2024,83.96,46.27,37.69,20.0,Winter,0,0
12116,Dec,2024,80.02,40.96,39.06,16.8,Winter,1,10
12116,Jan,2025,110.05,57.5,52.55,13.3,Winter,0,0
12116,Feb,2025,82.13,39.38,42.75,18.1,Winter,0,3
12116,Mar,2025,183.19,82.45,100.74,25.0,Summer,0,0
12116,Apr,2025,207.06,91.87,115.19,30.9,Summer,0,0
12116,May,2025,214.4,122.89,91.51,34.6,Summer,1,0
12116,Jun,2025,115.93,49.17,66.76,30.7,Monsoon,1,0
12116,Jul,2025,123.69,58.1,65.59,29.2,Monsoon,0,0
12116,Aug,2025,132.28,67.89,64.39,28.0,Monsoon,0,0
12116,Sep,2025,127.58,65.77,61.81,27.9,Monsoon,0,0
12116,Oct,2025,84.93,46.32,38.61,23.0,Winter,1,0
12116,Nov,2025,98.42,56.66,41.76,22.1,Winter,0,0
12116,Dec,2025,105.26,45.96,59.3,17.2,Winter,1,0
12117,Jun,2024,204.54,108.15,96.39,34.8,Monsoon,1,0
12117,Jul,2024,190.8,106.54,84.26,29.0,Monsoon,0,0
12117,Aug,2024,197.94,101.4,96.54,27.7,Monsoon,0,0
12117,Sep,2024,200.15,111.85,88.3,26.2,Monsoon,0,0
12117,Oct,2024,50.0,25.43,24.57,24.8,Winter,1,24
12117,Nov,2024,163.13,77.69,85.44,21.3,Winter,0,0
12117,Dec,2024,324.71,147.01,177.7,15.7,Winter,1,0
12117,Jan,2025,248.58,122.14,126.44,15.5,Winter,0,4
12117,Feb,2025,193.03,107.19,85.84,18.6,Winter,0,0
12117,Mar,2025,239.98,120.73,119.25,25.3,Summer,0,5
12117,Apr,2025,285.37,126.15,159.22,28.0,Summer,0,0
12117,May,2025,104.1,45.57,58.53,34.8,Summer,1,24
12117,Jun,2025,144.99,66.06,78.93,34.9,Monsoon,1,11
12117,Jul,2025,182.72,88.74,93.98,30.9,Monsoon,0,3
12117,Aug,2025,228.11,96.08,132.03,30.5,Monsoon,0,0
12117,Sep,2025,163.87,70.9,92.97,26.7,Monsoon,0,5
12117,Oct,2025,50.0,23.02,26.98,25.9,Winter,1,23
12117,Nov,2025,189.17,82.91,106.26,21.3,Winter,0,0
12117,Dec,2025,154.96,79.63,75.33,17.8,Winter,1,13
12117,Jan,2026,322.41,154.76,167.65,16.2,Winter,0,0
12117,Feb,2026,182.49,81.47,101.02,19.1,Winter,0,0
12117,Mar,2026,237.46,129.49,107.97,27.6,Summer,0,5
12117,Apr,2026,310.78,148.69,162.09,31.2,Summer,0,0
12117,May,2026,390.88,203.5,187.38,36.0,Summer,1,0
12117,Jun,2026,50.0,27.08,22.92,29.7,Monsoon,1,22
12118,Dec,2023,97.78,55.1,42.68,17.5,Winter,1,14
12118,Jan,2024,182.98,77.71,105.27,14.9,Winter,0,0
12118,Feb,2024,171.63,79.68,91.95,18.7,Winter,0,0
12118,Mar,2024,328.55,156.93,171.62,24.9,Summer,0,0
12118,Apr,2024,395.34,184.37,210.97,32.4,Summer,0,0
12118,May,2024,311.83,173.07,138.76,34.4,Summer,1,8
12118,Jun,2024,275.95,131.51,144.44,34.8,Monsoon,1,0
12118,Jul,2024,244.02,115.17,128.85,30.4,Monsoon,0,0
12118,Aug,2024,272.34,134.28,138.06,26.3,Monsoon,0,0
12118,Sep,2024,195.89,91.52,104.37,30.6,Monsoon,0,6
12118,Oct,2024,155.01,80.98,74.03,22.5,Winter,1,3
12118,Nov,2024,180.82,104.67,76.15,21.4,Winter,0,2
12118,Dec,2024,50.0,21.23,28.77,20.8,Winter,1,25
12118,Jan,2025,210.26,109.53,100.73,12.0,Winter,0,0
12118,Feb,2025,186.89,78.55,108.34,17.4,Winter,0,0
12118,Mar,2025,354.16,172.49,181.67,26.7,Summer,0,0
12118,Apr,2025,396.32,201.51,194.81,31.1,Summer,0,0
12118,May,2025,394.71,212.64,182.07,32.5,Summer,1,0
12118,Jun,2025,209.18,102.6,106.58,32.4,Monsoon,1,5
12118,Jul,2025,254.28,106.82,147.46,29.7,Monsoon,0,0
12118,Aug,2025,243.11,129.24,113.87,27.5,Monsoon,0,0
12118,Sep,2025,225.48,98.26,127.22,27.7,Monsoon,0,0
12118,Oct,2025,180.71,88.45,92.26,25.1,Winter,1,0
12118,Nov,2025,156.66,68.83,87.83,21.5,Winter,0,0
12118,Dec,2025,191.33,83.33,108.0,15.2,Winter,1,0
12118,Jan,2026,230.65,126.58,104.07,15.6,Winter,0,0
12119,Dec,2023,402.85,177.36,225.49,17.6,Winter,1,10
12119,Jan,2024,689.35,358.23,331.12,14.1,Winter,0,0
12119,Feb,2024,589.53,286.32,303.21,17.9,Winter,0,0
12119,Mar,2024,621.64,344.28,277.36,28.4,Summer,0,0
12119,Apr,2024,606.06,289.49,316.57,31.8,Summer,0,4
12119,May,2024,481.11,277.42,203.69,33.9,Summer,1,11
12119,Jun,2024,337.29,178.41,158.88,32.7,Monsoon,1,6
12119,Jul,2024,440.29,242.8,197.49,30.2,Monsoon,0,0
12119,Aug,2024,437.72,249.43,188.29,32.5,Monsoon,0,0
12119,Sep,2024,463.36,242.85,220.51,28.8,Monsoon,0,0
12119,Oct,2024,279.7,144.35,135.35,24.3,Winter,1,10
12119,Nov,2024,381.94,183.76,198.18,19.3,Winter,0,0
12119,Dec,2024,358.24,207.45,150.79,16.2,Winter,1,14
12119,Jan,2025,564.44,325.85,238.59,15.9,Winter,0,3
12119,Feb,2025,422.04,197.03,225.01,19.8,Winter,0,0
12119,Mar,2025,623.84,332.62,291.22,26.5,Summer,0,0
12119,Apr,2025,632.52,311.2,321.32,30.2,Summer,0,0
12119,May,2025,399.28,171.46,227.82,32.9,Summer,1,14
12119,Jun,2025,123.09,65.65,57.44,32.5,Monsoon,1,21
12119,Jul,2025,448.89,241.06,207.83,30.5,Monsoon,0,0
12119,Aug,2025,466.22,216.64,249.58,28.1,Monsoon,0,0
12119,Sep,2025,425.02,244.53,180.49,30.1,Monsoon,0,0
12119,Oct,2025,293.68,153.85,139.83,25.6,Winter,1,8
12119,Nov,2025,414.6,179.66,234.94,22.0,Winter,0,0
12119,Dec,2025,230.56,113.57,116.99,19.4,Winter,1,11
12119,Jan,2026,649.51,310.45,339.06,15.5,Winter,0,0
12119,Feb,2026,580.1,282.77,297.33,17.4,Winter,0,0
12119,Mar,2026,638.3,336.57,301.73,24.0,Summer,0,0
12120,Jan,2024,260.44,112.27,148.17,15.6,Winter,0,0
12120,Feb,2024,287.47,127.95,159.52,19.8,Winter,0,0
12120,Mar,2024,419.8,226.04,193.76,24.9,Summer,0,4
12120,Apr,2024,658.45,331.67,326.78,34.7,Summer,0,0
12120,May,2024,408.05,187.88,220.17,34.7,Summer,1,11
12120,Jun,2024,151.35,74.3,77.05,31.3,Monsoon,1,19
12120,Jul,2024,361.87,167.48,194.39,30.3,Monsoon,0,0
12120,Aug,2024,375.66,177.83,197.83,27.8,Monsoon,0,0
12120,Sep,2024,341.53,167.1,174.43,27.7,Monsoon,0,0
12120,Oct,2024,276.96,160.23,116.73,28.3,Winter,1,0
12120,Nov,2024,295.81,130.51,165.3,20.6,Winter,0,0
12120,Dec,2024,261.93,126.82,135.11,13.6,Winter,1,0
12120,Jan,2025,274.36,118.77,155.59,18.6,Winter,0,0
12120,Feb,2025,262.22,146.91,115.31,20.4,Winter,0,0
12120,Mar,2025,506.14,236.51,269.63,27.1,Summer,0,0
12120,Apr,2025,538.79,255.33,283.46,30.5,Summer,0,0
12120,May,2025,549.44,233.86,315.58,33.5,Summer,1,3
12120,Jun,2025,364.38,153.15,211.23,31.4,Monsoon,1,0
12120,Jul,2025,378.56,213.93,164.63,28.2,Monsoon,0,0
12120,Aug,2025,362.35,181.78,180.57,30.5,Monsoon,0,0
12120,Sep,2025,344.88,197.88,147.0,28.7,Monsoon,0,0
12120,Oct,2025,226.82,111.43,115.39,22.1,Winter,1,6
12120,Nov,2025,289.14,163.99,125.15,22.2,Winter,0,0
12120,Dec,2025,182.37,94.91,87.46,16.7,Winter,1,9
12121,Jul,2023,387.56,217.67,169.89,29.6,Monsoon,0,0
12121,Aug,2023,424.32,214.46,209.86,26.8,Monsoon,0,0
12121,Sep,2023,437.45,228.23,209.22,27.6,Monsoon,0,0
12121,Oct,2023,178.04,78.09,99.95,25.4,Winter,1,15
12121,Nov,2023,334.43,153.34,181.09,22.9,Winter,0,0
12121,Dec,2023,274.23,133.39,140.84,17.3,Winter,1,15
12121,Jan,2024,576.28,271.32,304.96,16.6,Winter,0,0
12121,Feb,2024,394.25,180.85,213.4,21.4,Winter,0,0
12121,Mar,2024,580.51,256.54,323.97,23.6,Summer,0,0
12121,Apr,2024,492.74,230.0,262.74,29.6,Summer,0,4
12121,May,2024,336.9,154.77,182.13,31.6,Summer,1,14
12121,Jun,2024,314.69,155.7,158.99,33.0,Monsoon,1,8
12121,Jul,2024,436.26,196.07,240.19,25.8,Monsoon,0,0
12121,Aug,2024,408.16,207.44,200.72,27.4,Monsoon,0,0
12121,Sep,2024,337.91,180.17,157.74,28.3,Monsoon,0,5
12121,Oct,2024,392.77,183.01,209.76,25.1,Winter,1,0
12121,Nov,2024,393.49,182.92,210.57,21.7,Winter,0,0
12121,Dec,2024,590.68,306.2,284.48,16.5,Winter,1,0
12121,Jan,2025,588.74,252.11,336.63,15.5,Winter,0,0
12121,Feb,2025,345.41,194.09,151.32,20.1,Winter,0,2
12121,Mar,2025,593.29,270.82,322.47,25.4,Summer,0,0
12121,Apr,2025,572.76,314.53,258.23,30.0,Summer,0,0
12121,May,2025,598.41,272.8,325.61,34.9,Summer,1,6
12121,Jun,2025,407.25,192.33,214.92,32.6,Monsoon,1,0
12121,Jul,2025,390.65,175.11,215.54,27.3,Monsoon,0,0
12121,Aug,2025,430.25,230.35,199.9,27.5,Monsoon,0,0
12121,Sep,2025,420.86,202.59,218.27,25.6,Monsoon,0,0
12121,Oct,2025,384.03,220.69,163.34,23.6,Winter,1,0
12121,Nov,2025,374.3,190.03,184.27,22.5,Winter,0,0
12121,Dec,2025,209.03,115.59,93.44,17.9,Winter,1,18
12121,Jan,2026,613.91,304.37,309.54,15.0,Winter,0,0
12121,Feb,2026,363.45,174.25,189.2,18.5,Winter,0,2
12122,Jul,2023,129.67,71.06,58.61,31.4,Monsoon,0,0
12122,Aug,2023,137.1,72.31,64.79,31.2,Monsoon,0,0
12122,Sep,2023,96.05,47.99,48.06,26.5,Monsoon,0,5
12122,Oct,2023,121.85,63.19,58.66,28.1,Winter,1,0
12122,Nov,2023,143.61,70.53,73.08,21.9,Winter,0,0
12122,Dec,2023,193.94,111.38,82.56,17.4,Winter,1,0
12122,Jan,2024,169.36,94.04,75.32,16.6,Winter,0,0
12122,Feb,2024,107.59,56.86,50.73,18.4,Winter,0,0
12122,Mar,2024,164.88,94.27,70.61,23.6,Summer,0,0
12122,Apr,2024,189.63,85.97,103.66,30.8,Summer,0,0
12122,May,2024,136.81,68.68,68.13,34.5,Summer,1,10
12122,Jun,2024,73.22,32.82,40.4,35.2,Monsoon,1,8
12122,Jul,2024,102.17,54.18,47.99,31.4,Monsoon,0,5
12122,Aug,2024,149.88,67.85,82.03,28.5,Monsoon,0,0
12122,Sep,2024,123.19,56.12,67.07,29.7,Monsoon,0,0
12122,Oct,2024,69.1,32.43,36.67,25.0,Winter,1,4
12122,Nov,2024,122.03,68.34,53.69,19.7,Winter,0,0
12122,Dec,2024,136.47,74.78,61.69,20.3,Winter,1,0
12122,Jan,2025,152.36,69.46,82.9,16.3,Winter,0,0
12122,Feb,2025,103.56,53.25,50.31,20.1,Winter,0,0
12122,Mar,2025,182.96,86.48,96.48,26.5,Summer,0,0
12122,Apr,2025,209.92,108.63,101.29,32.8,Summer,0,0
12122,May,2025,187.53,80.53,107.0,32.1,Summer,1,0
12122,Jun,2025,86.02,42.38,43.64,32.8,Monsoon,1,14
12122,Jul,2025,123.49,58.81,64.68,29.5,Monsoon,0,0
12123,Apr,2023,787.16,443.82,343.34,32.2,Summer,0,0
12123,May,2023,771.16,375.51,395.65,32.0,Summer,1,0
12123,Jun,2023,316.89,158.03,158.86,33.1,Monsoon,1,10
12123,Jul,2023,511.35,217.94,293.41,27.9,Monsoon,0,0
12123,Aug,2023,483.0,235.75,247.25,27.2,Monsoon,0,0
12123,Sep,2023,474.49,274.53,199.96,28.2,Monsoon,0,0
12123,Oct,2023,176.71,83.58,93.13,26.6,Winter,1,14
12123,Nov,2023,391.45,198.13,193.32,21.0,Winter,0,0
12123,Dec,2023,248.38,109.0,139.38,17.2,Winter,1,11
12123,Jan,2024,341.79,193.16,148.63,15.4,Winter,0,0
12123,Feb,2024,379.43,166.11,213.32,21.0,Winter,0,0
12123,Mar,2024,601.82,340.13,261.69,27.8,Summer,0,4
12123,Apr,2024,565.84,317.75,248.09,29.5,Summer,0,5
12123,May,2024,871.29,451.43,419.86,34.3,Summer,1,0
12123,Jun,2024,413.49,238.93,174.56,32.7,Monsoon,1,5
12123,Jul,2024,511.38,228.89,282.49,29.7,Monsoon,0,0
12123,Aug,2024,438.3,252.33,185.97,26.6,Monsoon,0,4
12123,Sep,2024,438.71,233.06,205.65,28.3,Monsoon,0,3
12123,Oct,2024,209.91,96.85,113.06,27.5,Winter,1,12
12123,Nov,2024,370.64,191.85,178.79,22.1,Winter,0,0
12123,Dec,2024,350.36,170.71,179.65,16.9,Winter,1,3
12123,Jan,2025,371.47,191.9,179.57,17.4,Winter,0,0
12123,Feb,2025,379.72,186.83,192.89,19.9,Winter,0,0
12123,Mar,2025,689.9,368.8,321.1,24.5,Summer,0,0
12123,Apr,2025,775.55,354.49,421.06,31.4,Summer,0,0
12123,May,2025,486.75,215.73,271.02,32.0,Summer,1,11
12123,Jun,2025,516.33,257.96,258.37,31.5,Monsoon,1,0
12123,Jul,2025,503.22,223.76,279.46,27.2,Monsoon,0,0
12123,Aug,2025,511.96,277.19,234.77,28.9,Monsoon,0,0
12123,Sep,2025,501.2,225.18,276.02,26.6,Monsoon,0,0
12123,Oct,2025,356.67,184.16,172.51,25.1,Winter,1,0
12123,Nov,2025,408.08,180.03,228.05,22.0,Winter,0,0
12123,Dec,2025,118.31,66.18,52.13,18.2,Winter,1,20
12123,Jan,2026,321.26,139.44,181.82,14.0,Winter,0,4
12123,Feb,2026,387.85,205.95,181.9,19.1,Winter,0,0
12123,Mar,2026,719.92,384.71,335.21,26.1,Summer,0,0
12124,Jul,2023,320.08,141.95,178.13,26.7,Monsoon,0,0
12124,Aug,2023,330.94,169.14,161.8,28.1,Monsoon,0,0
12124,Sep,2023,354.55,157.27,197.28,27.5,Monsoon,0,0
12124,Oct,2023,185.37,88.33,97.04,25.6,Winter,1,11
12124,Nov,2023,266.78,126.05,140.73,22.0,Winter,0,0
12124,Dec,2023,79.26,37.59,41.67,17.6,Winter,1,23
12124,Jan,2024,212.46,103.87,108.59,17.1,Winter,0,5
12124,Feb,2024,247.14,113.74,133.4,22.0,Winter,0,0
12124,Mar,2024,466.12,249.97,216.15,24.9,Summer,0,0
12124,Apr,2024,493.32,229.78,263.54,31.0,Summer,0,0
12124,May,2024,441.06,185.42,255.64,32.7,Summer,1,5
12124,Jun,2024,324.84,153.18,171.66,33.5,Monsoon,1,0
12124,Jul,2024,328.71,177.77,150.94,30.6,Monsoon,0,0
12124,Aug,2024,339.29,147.71,191.58,28.5,Monsoon,0,0
12124,Sep,2024,277.66,122.22,155.44,27.1,Monsoon,0,5
12124,Oct,2024,213.31,90.37,122.94,24.6,Winter,1,7
12124,Nov,2024,237.6,123.21,114.39,24.4,Winter,0,0
12124,Dec,2024,258.31,127.31,131.0,17.3,Winter,1,0
12124,Jan,2025,261.93,140.83,121.1,17.7,Winter,0,0
12124,Feb,2025,263.33,115.62,147.71,15.9,Winter,0,0
12124,Mar,2025,470.08,208.96,261.12,27.2,Summer,0,0
12124,Apr,2025,434.01,211.27,222.74,30.5,Summer,0,3
12124,May,2025,587.82,314.21,273.61,36.7,Summer,1,3
12124,Jun,2025,322.02,137.79,184.23,31.1,Monsoon,1,0
12124,Jul,2025,333.56,143.22,190.34,29.3,Monsoon,0,0
12125,Jan,2023,50.0,21.09,28.91,15.9,Winter,0,2
12125,Feb,2023,50.0,26.25,23.75,18.8,Winter,0,0
12125,Mar,2023,108.91,49.02,59.89,28.6,Summer,0,0
12125,Apr,2023,97.49,51.85,45.64,30.1,Summer,0,6
12125,May,2023,135.49,67.49,68.0,36.2,Summer,1,3
12125,Jun,2023,51.3,28.85,22.45,30.3,Monsoon,1,15
12125,Jul,2023,93.35,49.45,43.9,29.9,Monsoon,0,0
12125,Aug,2023,105.31,45.49,59.82,27.8,Monsoon,0,0
12125,Sep,2023,103.46,55.62,47.84,27.3,Monsoon,0,0
12125,Oct,2023,50.0,24.45,25.55,24.3,Winter,1,0
12125,Nov,2023,85.27,38.71,46.56,23.9,Winter,0,0
12125,Dec,2023,50.0,24.63,25.37,14.1,Winter,1,6
12125,Jan,2024,57.62,26.17,31.45,16.6,Winter,0,0
12125,Feb,2024,59.29,32.1,27.19,19.2,Winter,0,0
12125,Mar,2024,108.06,53.57,54.49,25.6,Summer,0,0
12125,Apr,2024,126.48,72.73,53.75,29.3,Summer,0,0
12125,May,2024,139.99,72.46,67.53,33.3,Summer,1,5
12125,Jun,2024,50.0,25.48,24.52,33.2,Monsoon,1,25
12125,Jul,2024,92.03,50.73,41.3,26.7,Monsoon,0,0
12125,Aug,2024,101.2,42.98,58.22,26.8,Monsoon,0,0
12125,Sep,2024,113.15,60.84,52.31,26.6,Monsoon,0,4
12125,Oct,2024,66.94,37.36,29.58,23.5,Winter,1,0
12125,Nov,2024,65.13,28.71,36.42,20.9,Winter,0,3
12125,Dec,2024,50.0,24.31,25.69,18.1,Winter,1,0
12125,Jan,2025,53.74,22.82,30.92,14.6,Winter,0,0
12126,Jan,2024,111.59,61.83,49.76,14.5,Winter,0,0
12126,Feb,2024,81.91,45.19,36.72,21.0,Winter,0,0
12126,Mar,2024,117.53,66.19,51.34,25.7,Summer,0,0
12126,Apr,2024,141.62,75.76,65.86,31.5,Summer,0,2
12126,May,2024,131.96,63.83,68.13,32.7,Summer,1,0
12126,Jun,2024,50.0,27.61,22.39,34.7,Monsoon,1,24
12126,Jul,2024,78.91,39.21,39.7,30.6,Monsoon,0,0
12126,Aug,2024,80.97,35.29,45.68,26.5,Monsoon,0,0
12126,Sep,2024,94.95,46.43,48.52,28.9,Monsoon,0,0
12126,Oct,2024,50.0,24.04,25.96,24.8,Winter,1,10
12126,Nov,2024,78.0,42.9,35.1,21.6,Winter,0,0
12126,Dec,2024,98.34,48.06,50.28,17.1,Winter,1,0
12126,Jan,2025,90.69,39.81,50.88,16.6,Winter,0,0
12126,Feb,2025,81.91,34.69,47.22,21.0,Winter,0,4
12126,Mar,2025,94.28,42.18,52.1,24.8,Summer,0,0
12126,Apr,2025,111.06,54.0,57.06,29.6,Summer,0,0
12126,May,2025,93.5,51.1,42.4,32.4,Summer,1,6
12126,Jun,2025,50.0,23.04,26.96,34.3,Monsoon,1,12
12126,Jul,2025,78.02,40.93,37.09,29.5,Monsoon,0,4
12126,Aug,2025,61.05,31.42,29.63,25.1,Monsoon,0,0
12126,Sep,2025,111.73,62.81,48.92,29.8,Monsoon,0,0
12126,Oct,2025,50.0,24.23,25.77,23.1,Winter,1,18
12126,Nov,2025,78.75,42.77,35.98,22.6,Winter,0,0
12126,Dec,2025,123.2,61.85,61.35,16.4,Winter,1,0
12127,Apr,2024,932.86,457.53,475.33,31.3,Summer,0,0
12127,May,2024,951.87,536.55,415.32,32.4,Summer,1,0
12127,Jun,2024,236.28,112.69,123.59,31.5,Monsoon,1,18
12127,Jul,2024,586.08,302.58,283.5,30.1,Monsoon,0,0
12127,Aug,2024,490.87,215.96,274.91,28.4,Monsoon,0,5
12127,Sep,2024,618.18,349.56,268.62,28.7,Monsoon,0,0
12127,Oct,2024,480.07,266.06,214.01,24.4,Winter,1,3
12127,Nov,2024,528.46,252.67,275.79,21.9,Winter,0,0
12127,Dec,2024,331.14,157.84,173.3,18.7,Winter,1,11
12127,Jan,2025,826.97,404.03,422.94,16.0,Winter,0,0
12127,Feb,2025,865.3,486.68,378.62,16.7,Winter,0,0
12127,Mar,2025,841.69,444.96,396.73,27.0,Summer,0,0
12127,Apr,2025,832.71,366.72,465.99,28.6,Summer,0,0
12127,May,2025,363.58,184.04,179.54,38.4,Summer,1,21
12127,Jun,2025,520.4,243.26,277.14,33.5,Monsoon,1,4
12127,Jul,2025,522.75,255.42,267.33,29.2,Monsoon,0,3
12127,Aug,2025,586.49,300.49,286.0,30.3,Monsoon,0,0
12127,Sep,2025,619.48,329.77,289.71,27.5,Monsoon,0,0
12127,Oct,2025,548.32,299.65,248.67,27.0,Winter,1,0
12127,Nov,2025,500.2,217.66,282.54,20.9,Winter,0,3
12127,Dec,2025,273.21,126.51,146.7,18.9,Winter,1,14
